session_id,target
45661,2.9269884456922923e-06
45662,1.5437617496245193e-06
45663,2.8527425787736883e-06
45664,1.4159785903778816e-06
45665,1.9372801003589585e-06
45666,2.5025673701170917e-06
45667,7.552940144925637e-06
45668,3.0392769411565613e-06
45669,1.188002206966435e-06
45670,3.1611826917123804e-06
45671,1.370063386450148e-06
45672,1.9839232887177088e-06
45673,8.279069906020578e-06
45674,2.616602580262495e-06
45675,2.0840162599977587e-06
45676,1.3069790161172125e-06
45677,2.283894637727425e-06
45678,2.42995715560298e-06
45679,2.49538027529011e-06
45680,2.785792082898455e-06
45681,9.371892544900336e-06
45682,2.3953709953173014e-06
45683,3.6919396522924792e-06
45684,2.583465067950445e-06
45685,2.0684160213800933e-06
45686,3.52746376987283e-06
45687,1.1984757366849912e-06
45688,2.1398928377115346e-06
45689,2.5423651181407624e-06
45690,2.5643833924566036e-06
45691,1.4752561662030532e-06
45692,2.4341039123670553e-06
45693,2.463476836026107e-06
45694,2.7393430371691867e-06
45695,2.4009326163617672e-06
45696,2.0616202910409772e-06
45697,2.353260069661129e-06
45698,2.7500878804861705e-06
45699,2.6203797335263674e-06
45700,2.918683516139279e-06
45701,1.958179626197665e-06
45702,3.0850691551454554e-06
45703,3.2538401229586504e-06
45704,1.370063386450148e-06
45705,2.896212822851352e-06
45706,2.509549204622151e-06
45707,2.7439021962040634e-06
45708,2.509549204622151e-06
45709,2.7965839472661135e-06
45710,3.32866096031192e-06
45711,2.509549204622151e-06
45712,1.2997309081046853e-06
45713,2.5883780299696057e-06
45714,1.84596606821008e-06
45715,1.7635522576014909e-06
45716,1.0845510583915828e-06
45717,2.5092678509186592e-06
45718,1.436239755765905e-06
45719,2.671560868960376e-06
45720,2.4663502042328227e-06
45721,2.489701414972288e-06
45722,2.9160274774977595e-06
45723,2.3772778424528666e-06
45724,2.238620664259396e-06
45725,1.8620763843613987e-06
45726,1.3125375489181564e-06
45727,1.975410788110394e-06
45728,2.1169643338004338e-06
45729,3.263164531289669e-06
45730,2.3105887459997366e-06
45731,1.1528752235744457e-06
45732,2.1317760718762938e-05
45733,2.4412042905116915e-06
45734,2.291734160063455e-06
45735,1.5561869469249234e-06
45736,1.293908956947912e-06
45737,1.370063386450148e-06
45738,1.3191816656854816e-06
45739,3.557749702660947e-06
45740,1.5291344169733847e-06
45741,2.0415474664614833e-06
45742,1.992684738272047e-06
45743,2.057497937844221e-06
45744,1.0453892123926075e-05
45745,6.5324208963521505e-06
45746,2.3955745396008585e-06
45747,1.807796899462612e-06
45748,1.1905645389895882e-06
45749,1.9032665396057297e-06
45750,1.188002206966435e-06
45751,4.0246680571462136e-05
45752,2.482967270299456e-06
45753,3.0765171139076415e-05
45754,1.2997309081046853e-06
45755,9.410839694253051e-05
45756,2.6939737232674532e-06
45757,8.65283550865282e-05
45758,0.00013877332818135966
45759,6.338773958595164e-05
45760,3.3016902797933472e-06
45761,6.076637349382692e-05
45762,2.0316060422969954e-06
45763,2.001310081455259e-06
45764,8.367443108375414e-06
45765,7.168791971357101e-07
45766,2.345479183153705e-06
45767,1.3831534888929745e-06
45768,3.4549671007224954e-06
45769,9.225668508029416e-05
45770,1.3583594241957368e-06
45771,2.1410090346651426e-06
45772,9.558931666670431e-06
45773,2.092462661768143e-06
45774,1.1905645389895882e-06
45775,3.296416689143837e-06
45776,9.558931666670431e-06
45777,2.15901755704893e-06
45778,1.3564756566580913e-06
45779,2.1521258842039443e-06
45780,3.0170101633266386e-06
45781,9.558931666670431e-06
45782,2.5315024136260963e-06
45783,1.188002206966435e-06
45784,1.370063386450148e-06
45785,9.558931666670431e-06
45786,1.99168137197308e-06
45787,0.00015099080321079295
45788,1.147380172144686e-05
45789,1.011027774098613e-05
45790,1.3803394359995662e-06
45791,1.964599846837678e-06
45792,1.2145281480906455e-06
45793,3.3869269372741718e-06
45794,2.515243136200373e-06
45795,2.7456820934844033e-06
45796,2.3240687668767946e-06
45797,1.0155964535404799e-06
45798,3.235023922126798e-06
45799,2.5282011275946613e-06
45800,2.660100603973399e-06
45801,3.749120390182629e-06
45802,2.5239383539499023e-06
45803,0.00013798688402041694
45804,1.3151570532006525e-06
45805,2.325504465792892e-06
45806,1.8196318869456966e-06
45807,1.997340305417792e-06
45808,1.8616475524020472e-06
45809,2.7759950266496384e-06
45810,1.188002206966435e-06
45811,2.3090877929431333e-06
45812,2.4501726041597923e-06
45813,1.188002206966435e-06
45814,2.5913662743030474e-06
45815,1.3931970276649113e-06
45816,2.430902365538563e-06
45817,1.655411232512764e-06
45818,0.00010770353501789138
45819,9.433498377029238e-07
45820,2.5903766690215534e-06
45821,1.8194899553681855e-06
45822,1.7120876837266194e-06
45823,1.370063386450148e-06
45824,2.067279589460508e-06
45825,4.545381856836602e-06
45826,2.7312826014832593e-06
45827,1.3393681711205265e-06
45828,2.148049229294692e-06
45829,1.226218502990655e-06
45830,3.1906594578415196e-06
45831,3.7235599777087364e-06
45832,0.00012077794079561945
45833,1.9371815282769452e-06
45834,1.9153674647909874e-06
45835,3.481655349422752e-06
45836,2.278211958879772e-06
45837,2.7836825955582373e-06
45838,2.795374791788062e-06
45839,2.4404984165972136e-06
45840,3.308716335885415e-06
45841,1.3754744662558856e-06
45842,3.504341603382992e-06
45843,0.00014575654241647212
45844,2.119841786771548e-06
45845,1.3237819112922804e-06
45846,1.9851751598515576e-06
45847,2.304503605547078e-06
45848,2.1588625247370718e-06
45849,2.185189267403307e-06
45850,1.188002206966435e-06
45851,3.086610256320313e-06
45852,1.3517200818073592e-06
45853,2.178410677774906e-06
45854,1.4829449602803542e-06
45855,1.4224172046816678e-06
45856,2.022411454106755e-06
45857,2.4426010653947332e-05
45858,3.414668956933749e-06
45859,2.4663003997215504e-06
45860,2.1356100232998975e-06
45861,1.2404203648398128e-06
45862,1.919767321644045e-06
45863,2.372468475097072e-06
45864,4.12504759046043e-06
45865,3.505317004446932e-06
45866,3.5324265460661844e-06
45867,1.7519938723374367e-06
45868,1.1947903984622048e-06
45869,3.906351977030814e-06
45870,3.6956560412255383e-06
45871,2.6914887032646527e-06
45872,2.0593917307437085e-06
45873,1.8385832175768731e-06
45874,4.40217748154411e-05
45875,1.2973791895365772e-06
45876,2.279126703555035e-06
45877,3.7379977256279637e-06
45878,2.8574856593690357e-06
45879,1.3057502392033757e-06
45880,3.690323989851123e-06
45881,1.905853444668826e-06
45882,2.9594274190176594e-06
45883,1.9262961602875005e-06
45884,4.12504759046043e-06
45885,4.12504759046043e-06
45886,2.6168441566886837e-06
45887,2.1377071713315674e-06
45888,2.181226671122132e-06
45889,3.721616393143856e-06
45890,1.188002206966435e-06
45891,3.6881973953288314e-06
45892,5.658500050863033e-05
45893,2.5377844504731947e-06
45894,3.7235599777087364e-06
45895,2.4202991278406144e-06
45896,3.725455039245429e-06
45897,5.60223799357866e-06
45898,1.7308557408079826e-06
45899,2.5821505712322983e-06
45900,2.565736841704743e-06
45901,1.3393681711205265e-06
45902,3.721647659654102e-06
45903,6.2910816911794985e-06
45904,2.9879644169537366e-05
45905,3.7379977256279637e-06
45906,3.7710747009946715e-06
45907,2.1313806588489184e-06
45908,4.12504759046043e-06
45909,1.851448912460811e-06
45910,1.3003443064598087e-06
45911,2.824365199026882e-06
45912,1.7428158300526722e-06
45913,1.1621269273633674e-06
45914,2.1949193807036234e-06
45915,3.5131950247448023e-06
45916,3.7235599777087364e-06
45917,3.6818295367339228e-06
45918,1.561268601481021e-05
45919,7.926777822557455e-06
45920,1.3772778076040306e-06
45921,9.504195478496465e-06
45922,1.604248752177898e-06
45923,2.3517170560315227e-06
45924,2.0607309450171854e-06
45925,3.691692237147164e-06
45926,2.2151042674621785e-06
45927,3.7379977256279637e-06
45928,1.0552286769062632e-05
45929,2.139608096061974e-06
45930,4.12504759046043e-06
45931,1.3021141917659568e-06
45932,1.188002206966435e-06
45933,1.654806117538306e-06
45934,2.6691589959842318e-06
45935,3.6818295367339228e-06
45936,1.350059473652296e-06
45937,8.702552269027013e-06
45938,1.5063274212005553e-05
45939,1.5529178506476972e-06
45940,1.9337675454310605e-05
45941,3.7235599777087364e-06
45942,1.658460428294447e-05
45943,6.343825650596154e-06
45944,3.83804246751147e-06
45945,9.448635978388278e-06
45946,1.8836672357269088e-06
45947,4.12504759046043e-06
45948,1.5517714228461095e-06
45949,3.5221378340840133e-06
45950,3.566114646189168e-06
45951,2.976425528790928e-06
45952,3.6794911778218644e-06
45953,3.1345344899839133e-06
45954,3.690323989851123e-06
45955,1.3171288798480402e-06
45956,2.0926263518043536e-06
45957,1.1899205620419265e-06
45958,3.821912050241524e-06
45959,1.7462703511840243e-06
45960,1.370063386450148e-06
45961,1.188002206966435e-06
45962,1.5514132845987163e-06
45963,4.076906856450248e-06
45964,1.2281032868320383e-05
45965,1.9139587477469774e-06
45966,3.1836714729486718e-06
45967,1.5201337520445625e-06
45968,1.9227102577647594e-06
45969,1.6108444130529594e-06
45970,4.555449841153555e-05
45971,1.8250115313702535e-06
45972,1.038282244220244e-06
45973,3.95721838474858e-06
45974,1.8639577712545689e-06
45975,3.2659046667004496e-05
45976,0.00012599055424046164
45977,0.00030292005345963297
45978,2.0555594479887257e-06
45979,6.158178258572512e-05
45980,3.974294753604582e-06
45981,2.1557028029202638e-06
45982,2.3237400432310653e-05
45983,2.8808700181297664e-06
45984,4.8840757474757045e-06
45985,1.5843811794600874e-06
45986,3.1136155376603842e-06
45987,1.954877987944215e-05
45988,2.013146063586605e-06
45989,3.1218242499533852e-06
45990,1.5384421736709521e-06
45991,0.0003362649512495049
45992,2.400116205824124e-06
45993,2.5772650494716335e-06
45994,3.4747436717818543e-06
45995,1.741286265977271e-05
45996,2.2498261852604064e-06
45997,2.315155833585582e-06
45998,0.0002313008385484876
45999,1.1917867934967664e-06
46000,1.5670434612980683e-06
46001,3.1703554410979536e-06
46002,2.7754996046063394e-06
46003,1.370063386450148e-06
46004,1.2504086137996736e-06
46005,1.5892050949128942e-06
46006,1.303878930023662e-06
46007,8.566044997589089e-05
46008,2.229439349156635e-06
46009,2.372778483780517e-06
46010,2.5693454635537727e-06
46011,3.1988480746241674e-06
46012,2.660687101397065e-06
46013,3.5313778201220026e-06
46014,1.3621221274340518e-06
46015,2.604595019401782e-06
46016,2.153297623820504e-06
46017,1.4989149009971395e-05
46018,2.8168519747947436e-06
46019,1.370063386450148e-06
46020,2.5075671374194114e-06
46021,7.597176902161426e-06
46022,1.3237819112922804e-06
46023,2.2855820108290347e-06
46024,0.00013761748290744017
46025,2.6914887032646527e-06
46026,0.00034475719482821655
46027,4.135140893443616e-05
46028,9.235715291906073e-06
46029,1.6042543926520413e-06
46030,2.3678852550577547e-06
46031,1.6335003908189236e-06
46032,0.00014711940466197507
46033,1.188002206966435e-06
46034,2.236916163182014e-06
46035,3.845001230931143e-06
46036,2.7766444176127223e-06
46037,3.0291068753020214e-06
46038,0.00013841953450594946
46039,1.370063386450148e-06
46040,1.8404687318213102e-05
46041,1.2349457147308336e-06
46042,1.8951431018544147e-06
46043,2.6914887032646527e-06
46044,3.686645436145496e-06
46045,2.1304727159335654e-06
46046,1.3867405212631447e-06
46047,1.9016747927729552e-06
46048,0.00015171758416619743
46049,2.1470857973974543e-06
46050,1.131751426084474e-06
46051,1.3890625538154532e-06
46052,0.00012551013456234817
46053,3.511684254265188e-06
46054,1.6334801212618275e-06
46055,1.6130439816300263e-06
46056,1.46785478022549e-06
46057,2.1067949100965226e-06
46058,3.499845972592255e-06
46059,0.00012141935711130351
46060,1.7581353801227003e-06
46061,3.952584933807931e-06
46062,2.2434139509185966e-06
46063,0.00011779298820452725
46064,3.6802631507583894e-05
46065,2.297269210859152e-06
46066,1.332209851954006e-06
46067,1.6265182486051355e-06
46068,5.671509603844988e-05
46069,2.649336677246196e-05
46070,2.936194451407833e-05
46071,6.502834020426186e-05
46072,9.077277541366412e-05
46073,9.825320844890437e-05
46074,9.252997941425594e-05
46075,0.0003611267897923642
46076,1.5615305210442863e-06
46077,1.617477434197801e-06
46078,0.00038342721790109245
46079,9.5497141642984e-05
46080,7.88140281408803e-05
46081,1.0015538536246332e-05
46082,5.551280904443381e-06
46083,1.4099819754702204e-05
46084,0.00010616428914013242
46085,5.57294836782647e-06
46086,2.2674661512171484e-06
46087,8.646012806915438e-05
46088,0.00010707981042805811
46089,7.3065653785337545e-06
46090,1.4381017140373462e-06
46091,2.945002910545926e-06
46092,3.6942298541340954e-05
46093,0.00018393549538327269
46094,8.229316150658333e-06
46095,1.1665673422175121e-05
46096,9.594216702794049e-06
46097,8.991460152176297e-06
46098,7.065790008267887e-06
46099,1.6166282577598057e-05
46100,1.2584131538681564e-05
46101,6.879304781874646e-06
46102,6.328547631188324e-06
46103,9.064228166786532e-06
46104,6.37841217819287e-06
46105,1.4367351363816581e-06
46106,0.00017513279870747393
46107,6.059178691876268e-06
46108,0.00012428681195693141
46109,7.0717502099041525e-06
46110,7.889509731923368e-06
46111,6.461389306248147e-06
46112,2.0923660426143907e-05
46113,4.5517292799805524e-06
46114,9.385106582258494e-06
46115,0.0002465110816502769
46116,5.216792434610157e-06
46117,9.1271636707697e-06
46118,8.106869593559161e-07
46119,6.0545895101686806e-06
46120,0.00018578410465318353
46121,7.810634175242546e-06
46122,0.00017446120864322167
46123,0.00017797611135917984
46124,2.6519209936028293e-06
46125,5.568990896938379e-06
46126,8.484381165712621e-05
46127,2.1938329317990438e-05
46128,5.644474794139233e-05
46129,1.9967033361823934e-06
46130,0.00013874121240441744
46131,7.272372784676824e-05
46132,0.00011507103296308049
46133,4.335097540936234e-06
46134,0.00017690585971800486
46135,7.9844199680014e-05
46136,0.00012485959259165734
46137,0.00013214653776546384
46138,0.0001922053754294511
46139,4.796425352156956e-06
46140,4.208832266294553e-05
46141,0.00038933696273744147
46142,0.0002375293184459883
46143,0.00038963836758791766
46144,0.0006686219204413287
46145,0.0004300324398877672
46146,0.00019293836390979873
46147,0.00035845428341546175
46148,0.0003058401484806412
46149,4.446258714253639e-06
46150,3.724121454004281e-06
46151,0.00010472480975426192
46152,6.432021122941541e-06
46153,1.8570016939080721e-06
46154,0.00020308153443318147
46155,0.00012114203340798653
46156,6.718613950808833e-06
46157,1.0539734641996144e-05
46158,5.094577778427317e-06
46159,8.91783100875972e-06
46160,1.603707857073349e-05
46161,5.76189217203737e-05
46162,6.248207853129901e-06
46163,8.369727500352776e-06
46164,6.852231513827278e-06
46165,8.34156261244143e-06
46166,0.00022190302865644028
46167,5.906682632398815e-05
46168,1.5075583048106015e-05
46169,1.3874678231342254e-05
46170,1.2705828278528788e-05
46171,1.2439503812299861e-05
46172,0.00011384086616340709
46173,2.7718953964929405e-05
46174,5.325142671920606e-06
46175,1.0814878737350629e-05
46176,4.702194637416338e-05
46177,7.538706737201448e-06
46178,8.176790276017167e-06
46179,8.330034642530226e-06
46180,7.557135342102174e-06
46181,9.951951193130063e-06
46182,2.5189211664402992e-06
46183,6.961925438095585e-06
46184,9.767422834822912e-06
46185,7.92838432243767e-06
46186,5.289854062850089e-06
46187,8.306413625367396e-06
46188,7.668286710546838e-06
46189,9.269947660689108e-06
46190,1.6608843946467944e-05
46191,1.1182019111035438e-05
46192,4.772028647308104e-06
46193,1.776373643560647e-05
46194,1.2112693400159826e-05
46195,1.659839262857226e-06
46196,7.075375723048245e-06
46197,9.672135383867082e-06
46198,8.124491329660722e-06
46199,6.796406186009377e-06
46200,4.565843103072508e-06
46201,1.0784275926416749e-05
46202,7.31910966128402e-06
46203,2.2593932728793326e-05
46204,4.2059568299118476e-05
46205,7.999573016936678e-06
46206,3.2580186368804973e-06
46207,6.603046044851189e-06
46208,6.066539708159463e-06
46209,5.220635895728822e-06
46210,1.5051737867269766e-06
46211,2.274239850094565e-06
46212,2.739993825270791e-06
46213,9.661251046207426e-05
46214,2.3716526134709582e-05
46215,1.0728809541108083e-06
46216,5.698185043099861e-06
46217,7.088395537558779e-06
46218,6.368307337350978e-06
46219,2.6914887032646527e-06
46220,4.178167933554343e-06
46221,8.639366108636132e-06
46222,3.4932306283546414e-05
46223,2.1392958535662337e-05
46224,1.1758454189588583e-05
46225,1.0534852644349628e-05
46226,7.41808912607141e-06
46227,1.5234281871704323e-06
46228,6.1866932841579684e-06
46229,1.359747984168919e-05
46230,1.5209945362324579e-05
46231,8.640107817524613e-06
46232,2.79248994790234e-05
46233,1.140743105989012e-05
46234,1.7620278711018664e-05
46235,7.877292277629158e-06
46236,2.5147848286217073e-05
46237,0.00011790392235967487
46238,1.0341945276588677e-06
46239,2.172780142987062e-05
46240,7.481104606659459e-05
46241,3.440646156225183e-05
46242,1.51954624628689e-05
46243,2.7369476276285573e-05
46244,2.4198814611368667e-05
46245,7.95425532527844e-06
46246,4.0695086020028065e-05
46247,2.0913009755265112e-05
46248,9.535931297632878e-06
46249,8.213629128690054e-06
46250,6.576405219266646e-05
46251,7.71807231442297e-05
46252,4.1508447642692755e-06
46253,0.0001643954782980171
46254,7.776304766841283e-05
46255,3.816709489950548e-06
46256,1.3324178444444971e-06
46257,5.891004261832324e-06
46258,2.4490224855539777e-06
46259,1.3472658930037755e-05
46260,1.5199531474907637e-05
46261,4.181275563587408e-06
46262,6.0996432032754e-06
46263,1.0970723343854571e-05
46264,9.91899175105341e-06
46265,4.0588457526104346e-06
46266,1.3577945896825092e-05
46267,1.3675412423746324e-06
46268,9.825140134045715e-07
46269,2.8256024809575162e-05
46270,1.0340085254568619e-05
46271,1.3188674229685707e-06
46272,1.0766511711905953e-06
46273,2.4784669378739055e-05
46274,2.5612082510940034e-06
46275,0.00014066888868230829
46276,1.6632438635199097e-06
46277,2.4926321247542888e-05
46278,8.19395413496561e-05
46279,1.2771782096090922e-05
46280,3.8693306242352326e-06
46281,9.749046537020352e-06
46282,8.786530728057156e-06
46283,1.42051462095564e-06
46284,6.120788586678633e-06
46285,5.390337551851156e-06
46286,4.9808493118863815e-06
46287,3.20148528119524e-06
46288,8.166689825858288e-06
46289,1.8159455645479824e-06
46290,1.606150756149281e-05
46291,1.2862196375684323e-05
46292,2.892344693736636e-06
46293,7.379937225171618e-06
46294,2.661678642766761e-05
46295,6.418554520323262e-06
46296,4.530670435561198e-05
46297,2.7541682751555026e-05
46298,5.614834620379796e-05
46299,5.2648766631054864e-05
46300,4.830482865595676e-05
46301,2.272824542627627e-06
46302,5.51031102814195e-06
46303,3.022957031024016e-06
46304,4.074609215811286e-06
46305,0.0001504968706511026
46306,9.106288261250431e-06
46307,9.123585038106832e-06
46308,3.859789650176927e-06
46309,0.00021654529127732193
46310,0.00024326173720750136
46311,0.00011097996083356286
46312,0.00013911035945169046
46313,1.9650445444828812e-06
46314,0.00012290990017100762
46315,4.4041454167521436e-06
46316,9.320528668888522e-07
46317,0.00011812575257560764
46318,7.388502841947961e-06
46319,1.4846354241972524e-05
46320,0.0001701841342806783
46321,8.984813095442785e-05
46322,1.9449268034547305e-05
46323,1.2961681191236686e-06
46324,7.334402166577389e-06
46325,9.214118143812066e-05
46326,1.5313896283267135e-05
46327,1.919819081251239e-05
46328,4.443416143242773e-05
46329,1.2310107436293918e-05
46330,1.2892823579837486e-05
46331,1.252136676562393e-06
46332,7.479131189931673e-06
46333,4.9996850281605755e-06
46334,0.00015181228924844226
46335,9.123796969666357e-06
46336,3.707761601659669e-05
46337,3.7799509246297034e-06
46338,9.732103117354451e-07
46339,1.2756172801398495e-05
46340,6.3170582893416845e-06
46341,9.401878620663029e-07
46342,1.205549205877632e-05
46343,3.518828670921722e-05
46344,6.343825650596154e-06
46345,8.923237946319218e-05
46346,6.591264163762235e-07
46347,1.1474674157414379e-06
46348,4.817826679853864e-05
46349,9.454534885675543e-06
46350,8.132043677828164e-06
46351,9.421861938118378e-06
46352,2.2879209009234562e-06
46353,6.88414775240293e-06
46354,4.0355899613609735e-06
46355,4.8610678825199255e-05
46356,0.00013999817946273188
46357,2.413457424049352e-06
46358,0.00010233481277843088
46359,1.9732985695281763e-06
46360,5.383304244850536e-06
46361,2.990106049630272e-06
46362,2.0605012031558055e-05
46363,0.00016461199350671434
46364,9.972824214799422e-06
46365,3.524382133940103e-05
46366,3.064073182279758e-05
46367,0.00012156154479833802
46368,7.075604468662826e-06
46369,2.083824839204031e-05
46370,3.823069592016041e-06
46371,9.890313040014715e-06
46372,1.07389986541592e-05
46373,9.20500664263014e-06
46374,7.742216987133609e-06
46375,8.943959491413107e-06
46376,3.103172863803835e-06
46377,3.516130259717074e-05
46378,7.99345703897607e-06
46379,8.799271033332947e-06
46380,1.7497035004031847e-05
46381,2.6328716562698926e-06
46382,9.369543211495882e-07
46383,9.045185943174333e-06
46384,1.1985119161203382e-05
46385,7.809706200639747e-06
46386,9.700300271671667e-06
46387,1.4103739811209297e-05
46388,3.726518849989661e-05
46389,1.575621486398036e-05
46390,0.00014258888339822848
46391,1.1726186291261323e-05
46392,0.0001224914765579874
46393,1.0378851997562478e-06
46394,1.2823813256316644e-05
46395,4.525934407614e-05
46396,0.00011096889932604878
46397,1.6808247827623135e-06
46398,4.539004732532818e-06
46399,0.00011966743417740515
46400,1.919150184580576e-06
46401,1.6274421971780924e-06
46402,3.096552219782973e-06
46403,3.7665461252049733e-06
46404,2.4262694949325922e-06
46405,0.00010083311504750232
46406,3.1677674592227936e-06
46407,3.723365638786798e-06
46408,8.457150637047612e-07
46409,2.546786348539919e-06
46410,0.00013706595943619392
46411,6.142327362981797e-06
46412,6.788705376231333e-06
46413,3.0464100970739204e-06
46414,0.00010067145914631912
46415,8.43824151558766e-06
46416,2.7864144789612773e-06
46417,9.696816921572174e-06
46418,9.904833515473838e-07
46419,0.0001214206204326269
46420,5.21052390861914e-06
46421,7.96813776463453e-05
46422,0.00016664820179965458
46423,5.265592002273914e-06
46424,7.994889319509975e-05
46425,8.055043772297303e-06
46426,6.838873812617449e-06
46427,0.00012512812920671386
46428,6.365747667110927e-06
46429,6.050662160283405e-06
46430,9.209027421593326e-07
46431,1.7687175971908197e-06
46432,0.00010077572357352668
46433,4.153808631779857e-06
46434,0.00011164997434197012
46435,8.71365362769002e-06
46436,1.6343797981743898e-05
46437,1.957710371422514e-05
46438,0.00010078717425566047
46439,1.691122392115238e-06
46440,3.8448568390529125e-06
46441,7.57916245370457e-05
46442,0.00014453073596705832
46443,2.9149806946533755e-05
46444,4.611274813452419e-05
46445,1.420394757728008e-05
46446,2.1389296294375656e-05
46447,2.7292608649768503e-05
46448,8.01522943284056e-05
46449,7.04949727249544e-06
46450,1.0714085979102311e-05
46451,5.186708897485999e-05
46452,2.9315970724041822e-05
46453,8.26254243678117e-05
46454,7.993414290070628e-06
46455,0.0001179391805724884
46456,1.171050557058213e-06
46457,5.9607811154640436e-06
46458,6.34944721296723e-05
46459,0.00013169994765252537
46460,0.00017070200569289126
46461,1.604947261019756e-05
46462,0.00019670083083631626
46463,6.560429307212412e-06
46464,0.00032123646944721485
46465,3.593429210577001e-06
46466,0.00030067549011072076
46467,5.187303808219392e-06
46468,1.4839661280571435e-05
46469,0.00013874514385229473
46470,0.00026220672354094576
46471,7.248681246884396e-06
46472,5.758880334817462e-06
46473,3.821874625912845e-06
46474,9.904808087099682e-05
46475,5.649592181878379e-06
46476,0.00013505340301765153
46477,0.00010237321813056415
46478,3.6644275855195336e-06
46479,0.0008682246478380853
46480,0.004532539458341833
46481,0.002215628365653946
46482,0.018498236633382282
46483,0.001042762522246012
46484,0.01716553024824299
46485,0.0002397320511623509
46486,0.01749654669517891
46487,0.00043544652392016743
46488,0.0005899886288701577
46489,0.0005142505820509044
46490,0.006273485114222362
46491,0.010911105311144458
46492,0.011150304733877167
46493,0.002071110936087974
46494,0.0008139876210914157
46495,0.013965971248108347
46496,0.03720268024499363
46497,0.0025715986823164156
46498,0.013225675004876663
46499,0.005867047658000255
46500,0.0004889444112820884
46501,0.01600356229792996
46502,0.008281896493524343
46503,0.0021644005645517685
46504,0.0007447313794312568
46505,0.0021708855172425773
46506,0.0006868463318904688
46507,0.0012775398912417176
46508,0.07184810683434223
46509,0.0006296132045366463
46510,0.0004597623509014681
46511,0.007489545932877976
46512,0.015867166332987907
46513,0.0010531247144276122
46514,0.0013104267129330092
46515,0.0008960427441586025
46516,0.002110545227410642
46517,0.004153047865143822
46518,0.016005427317483327
46519,0.013685336828930663
46520,0.0008000461494447138
46521,0.0016043228225362564
46522,0.004597452650529511
46523,0.00875156685215101
46524,0.0010138004302661348
46525,0.0007325158726868393
46526,0.003126586878944174
46527,0.0008203493186036478
46528,0.01569367108709486
46529,0.025871133642153828
46530,0.005883988091929314
46531,0.03621326824042447
46532,0.0010705737250780807
46533,0.0003302832357376668
46534,0.001967283437254897
46535,0.0034154971289668307
46536,0.05306403478462681
46537,0.026023220784413895
46538,0.012611363804125591
46539,0.030497405104370243
46540,0.00046067033400615465
46541,0.0014856627027998756
46542,0.0004984909795632082
46543,0.010546679719238663
46544,0.00043514251827167234
46545,0.003615293450250526
46546,0.0012308960171683223
46547,0.005809933791069363
46548,0.037242605738522346
46549,0.014364827401626925
46550,0.040234795168186406
46551,0.0029164934387792547
46552,0.009109872827038965
46553,0.0005722714878796871
46554,0.019759592493231545
46555,0.0008411708641722917
46556,0.018506739439703022
46557,0.0017752966160080553
46558,0.0076823863168118
46559,0.0011008020994040552
46560,0.0012104338106760618
46561,0.0007557432079354774
46562,0.0017952988056410565
46563,0.0019639832917571795
46564,0.0030884782472365107
46565,0.0014091104712661664
46566,0.0009769399366604677
46567,0.002283463034748004
46568,0.0011385388038178716
46569,0.03734817913030404
46570,0.0075156326107827095
46571,0.001004112676163621
46572,0.0010939077411105673
46573,0.001817223959257911
46574,0.0003691482047390457
46575,0.0006424801436066246
46576,0.0006774246225626884
46577,0.0014372083234685206
46578,0.0018372740191240555
46579,0.0017511511555917752
46580,0.0015091421473176542
46581,0.003909964290959146
46582,0.0005205712495885918
46583,0.02932642934922182
46584,0.014051788121429211
46585,0.020415209801527962
46586,0.032527330098868726
46587,0.000990760055009196
46588,0.022769078434599275
46589,0.01873464695361161
46590,0.0011534960031367417
46591,0.0014805437253833339
46592,0.0005159427373807923
46593,0.0005851460875954519
46594,0.0011007928735822239
46595,0.00453294821189913
46596,0.006301932827910762
46597,0.0145209643483657
46598,0.0008664392915000296
46599,0.002188006989932987
46600,0.0018854337587202495
46601,0.001049112663476662
46602,0.0010684320192099752
46603,0.0009305393270445389
46604,0.0032357806421069554
46605,0.01407490129099012
46606,0.0020918994817846026
46607,0.0018063931954839453
46608,0.001749793252177842
46609,0.001702572524377385
46610,0.0012683279635917956
46611,0.001446491182210345
46612,0.0018244798044987644
46613,0.019509534921969607
46614,0.0030995208709395697
46615,0.0007811557462703013
46616,0.025139045030763082
46617,0.023467396450827346
46618,0.006530273950821328
46619,0.002497523517943969
46620,0.0016103453082408738
46621,0.0010628116064294122
46622,0.0021714088304339504
46623,0.0009250151314725329
46624,0.01594501336011508
46625,0.049532010881046404
46626,0.012599175026521935
46627,0.0013462003343358195
46628,0.0002224622944943903
46629,0.009590295012415675
46630,0.00072167004699591
46631,0.00024949034976552085
46632,0.0013264521399655336
46633,0.038504650054867376
46634,0.0034527266283070606
46635,0.0016582491347553277
46636,0.001394431441459296
46637,0.0010901814709566176
46638,0.0012639198056082059
46639,0.0009666455875392236
46640,0.0010840218936445584
46641,0.0010575092435631606
46642,0.0023702383488856194
46643,0.0005475879189535735
46644,0.0017128423626973316
46645,0.00251583400228615
46646,0.0005780047516370729
46647,0.0006400352365915574
46648,0.003789051496825912
46649,0.0009625246688152508
46650,0.006799609381393196
46651,0.001148704287727538
46652,0.0007298866685092029
46653,0.003438672349960218
46654,0.004677280785819019
46655,0.0005786512854082003
46656,0.004397915401205661
46657,0.0013634488320166164
46658,0.004775916212513132
46659,0.07192773769713255
46660,0.017596186921199873
46661,0.0036331320072285687
